time,open,high,low,close,volume,spread,source,symbol,timeframe
2005-01-02 20:00:00+00:00,437.58,437.912,436.997,437.318,0.19,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-03 00:00:00+00:00,437.315,437.568,432.651,433.599,2.69,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-03 04:00:00+00:00,433.61,435.464,431.625,435.312,3.07,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-03 08:00:00+00:00,435.371,436.09,434.264,434.431,2.52,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-03 12:00:00+00:00,434.677,435.499,427.253,427.487,3.81,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-03 16:00:00+00:00,427.89,429.914,426.123,428.747,3.51,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-03 20:00:00+00:00,429.339,429.742,428.066,428.612,1.32,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-04 00:00:00+00:00,429.098,430.201,427.198,428.936,2.85,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-04 04:00:00+00:00,428.365,429.22,426.469,427.539,2.62,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-04 08:00:00+00:00,427.184,427.979,424.794,425.853,4.1,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-04 12:00:00+00:00,426.365,428.314,423.425,424.685,4.06,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-04 16:00:00+00:00,425.039,428.161,424.214,425.708,2.96,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-04 20:00:00+00:00,426.366,427.319,424.877,425.082,1.82,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-05 00:00:00+00:00,425.618,426.487,424.298,426.478,3.12,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-05 04:00:00+00:00,425.86,427.334,424.8,425.779,3.42,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-05 08:00:00+00:00,425.941,426.773,424.545,425.666,3.32,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-05 12:00:00+00:00,424.724,427.424,424.282,426.842,4.38,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-05 16:00:00+00:00,426.946,427.933,425.043,425.778,3.63,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-05 20:00:00+00:00,425.684,426.193,425.023,426.104,1.15,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-06 00:00:00+00:00,425.769,426.931,425.245,425.899,1.83,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-06 04:00:00+00:00,426.545,426.605,424.493,425.812,2.38,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-06 08:00:00+00:00,425.611,425.97,424.091,425.3,2.55,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-06 12:00:00+00:00,424.343,425.67,420.611,421.579,4.4,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-06 16:00:00+00:00,421.659,422.669,419.335,420.587,3.53,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-06 20:00:00+00:00,420.644,421.351,419.899,420.74,1.17,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-07 00:00:00+00:00,420.971,422.284,420.232,421.974,2.43,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-07 04:00:00+00:00,422.191,422.636,420.647,422.094,2.76,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-07 08:00:00+00:00,422.16,422.973,420.608,421.696,3.6,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-07 12:00:00+00:00,421.667,424.475,416.577,416.577,3.38,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-07 16:00:00+00:00,416.588,418.524,415.965,418.164,2.36,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-07 20:00:00+00:00,417.826,418.732,416.803,418.732,0.31,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-09 20:00:00+00:00,418.769,418.885,417.818,418.496,0.22,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-10 00:00:00+00:00,418.502,419.733,418.169,419.257,2.16,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-10 04:00:00+00:00,419.518,419.709,418.121,418.956,2.97,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-10 08:00:00+00:00,419.324,421.195,418.62,420.98,2.68,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-10 12:00:00+00:00,420.738,421.263,418.219,419.395,4.11,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-10 16:00:00+00:00,419.403,420.085,417.633,418.835,3.02,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-10 20:00:00+00:00,418.667,419.482,418.119,418.962,0.78,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-11 00:00:00+00:00,418.899,420.441,418.237,419.7,2.65,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-11 04:00:00+00:00,420.219,421.798,419.499,421.433,2.95,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-11 08:00:00+00:00,421.221,422.336,420.06,421.893,2.78,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-11 12:00:00+00:00,421.58,421.972,419.588,420.977,3.46,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-11 16:00:00+00:00,421.193,422.364,419.993,421.51,2.75,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-11 20:00:00+00:00,421.381,422.037,420.502,421.578,0.98,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-12 00:00:00+00:00,421.39,422.578,420.967,422.171,1.71,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-12 04:00:00+00:00,422.367,422.878,421.212,421.882,2.27,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-12 08:00:00+00:00,421.941,422.218,419.869,420.579,2.38,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-12 12:00:00+00:00,421.169,427.201,419.443,425.896,3.71,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-12 16:00:00+00:00,426.3,426.62,424.583,425.345,3.31,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-12 20:00:00+00:00,425.22,425.989,424.76,425.675,0.87,0.0,dukascopy,XAUUSD_DUKAS,H4
2005-01-13 00:00:00+00:00,425.259,426.262,424.768,426.139,1.97,0.0,dukascopy,XAUUSD_DUKAS,H4
